Comment_ID,Review_ID,Helpfullness Ratio,Author,Comment,Thumbs Up!,Thumbs Down,Question & Answer,Product Feature Discussion,"Irrelevant (e.g., arguing with one another)"
237,1,1,Arts&HistoryFan,"Ron,   You did ask for other feedback from those who have worked with it.      A great number of us (which I link to elsewhere) feel the DX is fantastic for textbooks but then we know how to use it for that, as I mentioned.  I followed the campus projects  closely.    Mobileread forums are full of people who are agog over the DX and they are very heavily technical and tend to be academic but also technically adept in trying out features of this larger e-reader.    The most egregious report was from the Princeton newspaper, in which they had a professor who did not want to have the Kindle in his classroom but he acquiesced and then did not let the students use the location numbers to reference a paragraph, even though the entire class was a Kindle class.    Then they had about 4 quotes that were negative.  This was repeated in a few hundred other newspapers for a couple of months and each time it referred to ""many students"" being negative but what was not pointed out was that 3 of the four negative quotes  were from the same student.    That form of ""many students"" had a huge life in newspaper reports.       It is definite that the lawsuit against the Arizona college for not having audio-menu navigation for the visually impaired was the big stopper.  Federal funds would not be available to any college who used the Kindle as it was during the evaluation process.   But there was also the feedback from a majority of students who did not like the keyboard (nor do I); however, that doesn't mean it's not good for reading textbooks.       If someone asks if it's good for note-taking, no, it's too slow, though I do it.   I am unusually patient though with that kind of thing.  I would prefer a real touch keyboard somehow.  I too use a small netbook for heavy typing, but that DX is with me if I need to read reference books with diagrams, etc.    That page 'flipping' thing and what some students ""were used to"" and didn't find substitutes for tended to be because they didn't know what to substitute for their previous procedures and didn't seem very exploratory.       The Collection features do make a big difference but then so does the pan and zoom for PDFs though it is not nearly as smooth as with the $500 minimum iPad.   We are answering this question in the real world.      You and I agree that the 6"" e-readers are non-starters for textbooks and focused use of PDFs, due to size problems and also because color is needed for courses in biology or for any books for which color illustrations are key.       However, I feel that the DX price has to come down, so I would wait for that, though there is a 30-day full-refund period for any reason whatsoever.",0,0,0,1,0
238,1,0,Thelma E. Driscoll,Thanks so much for this info.  I printed it out and will give it a try.,0,0,0,0,1
239,1,0,C. J. Parker,"Thanks for all the info about the DX. I am just tired of lugging books around and the clutter that comes with it. I was looking at the specs of the Kindle 3 and realize how small the screen size truly is. I am working almost non-stop in a financial analysis class which has me searching textbooks and reference books to remember different transactions relate to the various financial statement. I thought that with the Kindle, I could save time searching, I could also work on my spread sheets and have the Kindle text on to readily find the sample statements.  I used an HP Palm to get through my BA and I hated the way I had to make sure the thing didn't die or I would loose all my data! I know the Ipad is just out of the question technology-wise. Not being able to read outside on the balcony is a big no vote for the IPad.",0,0,0,1,0
240,1,1,RickyG,"Great review, I just ordered two kindle 3's as Christmas presents and people were like why didn't you buy the Nook. This review has however has convinced me that I made the right decision and that my mom and girlfriend will love their gifts.",1,0,0,0,0
241,1,0.5,Daniela,"Yes! As others have said, this was a very helpful review for me too. I want to get the Kindle and was not sure weather perhaps the Nook was better. With this review I think my questions were answered and Kindle here I come :)   Thank you again, very helpful",1,0,0,0,0
242,1,0,Relative Paradigm,"Thank you for writing this.  I recently purchased a kindle, and didn't know some of the things you mentioned here.",1,0,0,0,0
243,1,0.6666667,Relative Paradigm,"Thanks for mentioning this!  This was a major disappointment to me when I got my kindle and then started researching my local library's e-lending and found that books can be borrowed on Nook, but not Kindle.  :(",0,0,0,1,0
244,1,0.5,Sharon Barker,"I have a nook and I have to agree w/ pretty much everything you've said.  I like my Nook but if someone asks I recommend the Kindle.  The real downside is the battery replacement but as the OP mentioned, the battery should last for several years w normal use.  This review is comprehensive, fair and really informative.  Thanks.",1,0,0,1,0
245,1,0,Mary Raine,"I REALLY appreciate this thorough review and although irrelevant wonder how  you find the time or want to, BUT grateful for the review. To Kindle or not to Kindle is still my question.",1,0,0,0,0
246,1,0,Jane Doe,Thank you for the comprehensive review! Very helpful :),1,0,0,0,0
247,1,0,Billie A. Allemand,"Ron -- You SOAR! Thank you so much for your information! And for everyone else who has posted -- granted it is lots of reading, but WELL worth it! Guess what -- I get a Kindle 3G for Christmas, thanks to this blog!",1,0,0,0,0
248,1,0,Rosemarie Kulp,Great info...thanks!,1,0,0,0,0
249,1,1,Teresa A. Redel,"I just want to thank you for your in-depth review of the Nook and Kindle.  I am getting an e-reader for Christmas and was undecided on which one to purchase.  After reading your review, I am going to go with the Kindle for the same reasons you stated in your summary.  So, thanks for helping this very tired mom of three children with Autism decide which e-reader would be best.  I really deserve this gift and now I know I will get the right one for me!",1,0,0,0,0
250,1,1,Christine Story,Thanks for taking all the time to share this information.  I am looking to buy my first Kindle for my 9 year old and this was very helpfull!,1,0,0,0,0
251,2,0.9404762,WarEagleMom,"Thank you for this review. My husband uses an ipad and has tried to talk me into one for reading. He subscribes to WSJ, NYT, etc... plus various other newspapers and magazines. I'm almost exclusively novels. He's tried to get me to go with any e-reader instead of hauling paperbacks around and I finally caved (mostly because he went ahead an ordered the Kindle for me). I feel good now about the $139.00 investment for the Kindle vs a $499 ipad investment...... Thanks again!",1,0,0,0,0
252,2,0.94285715,walloon,great review! Thank you! You answered all my questions regarding Ipad vs. Kindle,1,0,0,0,0
253,2,0.975,J. Medlin,"Thank you for an excellent, unbiased, and relevant review.  The new Kindle is exactly what my husband needs and you have helped me decide on buying this device versus the ipad which contains more functionality and cost than required.",1,0,0,0,0
254,2,0.9032258,K. McDonald,"What a well balanced, thoughtful and helpful review...thank you.",1,0,0,0,0
255,2,0.94,M. Miller,"Great review, great comments. Finally people who aren't ranting, and give an honest opinion without getting nasty.",1,0,0,0,0
